date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:15:21	32036/32036	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202015%2017:30:49%20GMT	http://moltran.coderthemes.com/dark/notification.html	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/notification.html	(from http://moltran.coderthemes.com/dark/index.html)
18:15:21	15962/15962	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202015%2017:30:49%20GMT	http://moltran.coderthemes.com/dark/sweet-alert.html	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/sweet-alert.html	(from http://moltran.coderthemes.com/dark/index.html)
18:15:22	18106/18106	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202015%2017:30:49%20GMT	http://moltran.coderthemes.com/dark/grid.html	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/grid.html	(from http://moltran.coderthemes.com/dark/index.html)
18:15:22	21657/21657	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202015%2017:30:49%20GMT	http://moltran.coderthemes.com/dark/portlets.html	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/portlets.html	(from http://moltran.coderthemes.com/dark/index.html)
18:15:22	30082/30082	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202015%2017:30:50%20GMT	http://moltran.coderthemes.com/dark/widgets.html	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/widgets.html	(from http://moltran.coderthemes.com/dark/index.html)
18:15:23	17697/17697	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202015%2017:30:49%20GMT	http://moltran.coderthemes.com/dark/nestable-list.html	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/nestable-list.html	(from http://moltran.coderthemes.com/dark/index.html)
18:15:23	17170/17170	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202015%2017:30:50%20GMT	http://moltran.coderthemes.com/dark/ui-sliders.html	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/ui-sliders.html	(from http://moltran.coderthemes.com/dark/index.html)
18:15:24	19997/19997	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202015%2017:30:48%20GMT	http://moltran.coderthemes.com/dark/gallery.html	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/gallery.html	(from http://moltran.coderthemes.com/dark/index.html)
18:15:24	18404/18404	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202015%2017:30:49%20GMT	http://moltran.coderthemes.com/dark/pricing.html	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/pricing.html	(from http://moltran.coderthemes.com/dark/index.html)
18:15:24	84900/84900	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202015%2017:30:49%20GMT	http://moltran.coderthemes.com/dark/material-icon.html	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/material-icon.html	(from http://moltran.coderthemes.com/dark/index.html)
18:15:25	66737/66737	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202015%2017:30:49%20GMT	http://moltran.coderthemes.com/dark/ion-icons.html	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/ion-icons.html	(from http://moltran.coderthemes.com/dark/index.html)
18:15:25	70983/70983	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202015%2017:30:48%20GMT	http://moltran.coderthemes.com/dark/font-awesome.html	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/font-awesome.html	(from http://moltran.coderthemes.com/dark/index.html)
18:15:26	28283/28283	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202015%2017:30:48%20GMT	http://moltran.coderthemes.com/dark/form-elements.html	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/form-elements.html	(from http://moltran.coderthemes.com/dark/index.html)
18:15:26	18199/18199	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202015%2017:30:48%20GMT	http://moltran.coderthemes.com/dark/form-validation.html	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/form-validation.html	(from http://moltran.coderthemes.com/dark/index.html)
18:15:27	66609/66609	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202015%2017:30:48%20GMT	http://moltran.coderthemes.com/dark/form-advanced.html	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/form-advanced.html	(from http://moltran.coderthemes.com/dark/index.html)
18:15:27	22230/22230	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202015%2017:30:48%20GMT	http://moltran.coderthemes.com/dark/form-wizard.html	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/form-wizard.html	(from http://moltran.coderthemes.com/dark/index.html)
18:15:27	15693/15693	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202015%2017:30:48%20GMT	http://moltran.coderthemes.com/dark/form-editor.html	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/form-editor.html	(from http://moltran.coderthemes.com/dark/index.html)
18:15:28	17530/17530	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202015%2017:30:48%20GMT	http://moltran.coderthemes.com/dark/code-editor.html	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/code-editor.html	(from http://moltran.coderthemes.com/dark/index.html)
18:15:28	14598/14598	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202015%2017:30:48%20GMT	http://moltran.coderthemes.com/dark/form-uploads.html	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/form-uploads.html	(from http://moltran.coderthemes.com/dark/index.html)
18:15:29	18349/18349	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202015%2017:30:48%20GMT	http://moltran.coderthemes.com/dark/form-xeditable.html	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/form-xeditable.html	(from http://moltran.coderthemes.com/dark/index.html)
18:15:29	17835/17835	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202015%2017:30:49%20GMT	http://moltran.coderthemes.com/dark/tables.html	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/tables.html	(from http://moltran.coderthemes.com/dark/index.html)
18:15:29	21995/21995	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202015%2017:30:49%20GMT	http://moltran.coderthemes.com/dark/table-datatable.html	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/table-datatable.html	(from http://moltran.coderthemes.com/dark/index.html)
